emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.1976623386144638,0.07585307955741882,0.4166432321071625,0.4141659438610077,0.04776431992650032,0.0,0.10028641670942307,0.010183846578001976,0.0,0.017509877681732178,0.25397592782974243,0.6145281791687012,0.4580826759338379,0.0,0.7966789603233337,0.5855441689491272,0.19272999465465546,0.06145724281668663,0.6072196364402771,0.04501807317137718
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.25106585025787354,0.09907469153404236,0.5547019243240356,0.3794400691986084,0.07272161543369293,0.0,0.1793573945760727,0.23511768877506256,0.0,0.01959981769323349,0.5054183602333069,0.42501166462898254,0.4817216396331787,0.0,0.826092004776001,0.6617147326469421,0.14230278134346008,0.5538087487220764,0.7118715643882751,0.04939430579543114
sad,0.37698546051979065,0.2967260479927063,0.2532828152179718,0.7110922932624817,0.09645447880029678,0.0,0.13573560118675232,0.021601365879178047,0.0,0.22493213415145874,0.12212049216032028,0.3994326591491699,0.43222588300704956,0.0,0.6682384014129639,0.4230937957763672,0.24833640456199646,0.1537560373544693,0.09454819560050964,0.04712564870715141
sad,0.5245875120162964,0.6608564853668213,0.11218666285276413,0.4567120671272278,0.11905203014612198,1.0,0.2788495123386383,0.021110357716679573,1.0,0.27237704396247864,0.24898992478847504,0.33173325657844543,0.3761170506477356,1.0,0.4290030002593994,0.20386247336864471,0.9809869527816772,0.6686671376228333,0.33959147334098816,0.20396222174167633
sad,0.39392396807670593,0.2061738818883896,0.2586383521556854,0.2711295783519745,0.09819118678569794,0.0,0.2281339168548584,0.4734986424446106,1.0,0.22626371681690216,0.5393708944320679,0.16387313604354858,0.4544224739074707,0.0,0.6647935509681702,0.3757675886154175,0.08373658359050751,0.08833601325750351,0.6407729983329773,0.4044750928878784
sad,0.5417410135269165,0.1974235475063324,0.5476047992706299,0.29645836353302,0.5494879484176636,0.0,0.41359686851501465,0.23380278050899506,0.0,0.32614460587501526,0.6294814944267273,0.17521709203720093,0.48584312200546265,1.0,0.742588460445404,0.6341233849525452,0.3125360906124115,0.09746965020895004,0.6358829736709595,0.8388292789459229
sad,0.3715885281562805,0.2793545424938202,0.5643554925918579,0.3485901951789856,0.08900419622659683,1.0,0.37557747960090637,0.03763997182250023,1.0,0.04375641420483589,0.5393688678741455,0.4674609303474426,0.4803544282913208,0.0,0.34698545932769775,0.37617385387420654,0.22632242739200592,0.09268922358751297,0.18917526304721832,0.12985049188137054
sad,0.6608587503433228,0.4964295029640198,0.2143181562423706,0.33733516931533813,0.06154578551650047,0.0,0.18772712349891663,0.09735754132270813,0.0,0.04547176882624626,0.22254401445388794,0.6789433360099792,0.46108612418174744,0.0,0.4599214196205139,0.22485719621181488,0.3565482497215271,0.09328942745923996,0.16431377828121185,0.5548921227455139
sad,0.30296748876571655,0.23518817126750946,0.2486601024866104,0.4349648058414459,0.12328878045082092,0.0,0.18846923112869263,0.03651254251599312,1.0,0.09166266769170761,0.43984195590019226,0.24376554787158966,0.5147106647491455,0.0,0.4544055461883545,0.6030811071395874,0.30490970611572266,0.1398230791091919,0.3473372161388397,0.04466426745057106
sad,0.49682217836380005,0.40751850605010986,0.48397931456565857,0.3428511619567871,0.626051127910614,0.0,0.559910774230957,0.8797858953475952,0.0,0.5951887369155884,0.4535723328590393,0.7176007032394409,0.5070170164108276,1.0,0.4726957380771637,0.5218016505241394,0.10912494361400604,0.11200492829084396,0.09751424938440323,0.6235342025756836
sad,0.4660535454750061,0.21899645030498505,0.4144250452518463,0.5761774778366089,0.15688398480415344,1.0,0.131292924284935,0.005802235100418329,0.0,0.11753187328577042,0.5180143713951111,0.07154791802167892,0.43549492955207825,1.0,0.7386153340339661,0.41441404819488525,0.14341089129447937,0.14156323671340942,0.3960250914096832,0.11346454173326492
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.3995659351348877,0.42525508999824524,0.6622534394264221,0.39133015275001526,0.2032088041305542,0.0,0.39006075263023376,0.07582064718008041,0.0,0.12698529660701752,0.2519338130950928,0.24461306631565094,0.558152437210083,0.0,0.555945873260498,0.7285264730453491,0.03250923007726669,0.11408393085002899,0.17979954183101654,0.9436163902282715
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.3796534836292267,0.46028709411621094,0.43010297417640686,0.45234861969947815,0.298601895570755,0.0,0.4017607867717743,0.010191679932177067,0.0,0.09493938088417053,0.4795747399330139,0.21500642597675323,0.5867417454719543,0.0,0.7330685257911682,0.7779088616371155,0.003509478410705924,0.16379989683628082,0.5819281935691833,0.17562197148799896
sad,0.5961918830871582,0.3393282890319824,0.3288971483707428,0.3720914423465729,0.2841671407222748,1.0,0.3737250864505768,0.03571316599845886,0.0,0.3478710353374481,0.325748473405838,0.12723208963871002,0.4372718930244446,0.0,0.3390606641769409,0.513875424861908,0.13721327483654022,0.08326157927513123,0.09528066962957382,0.7067554593086243
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.511742889881134,0.329848974943161,0.512698233127594,0.41218701004981995,0.06517182290554047,1.0,0.09558118134737015,0.004481086507439613,0.0,0.037677109241485596,0.5279209017753601,0.22060444951057434,0.4065348207950592,0.0,0.6236314177513123,0.41802769899368286,0.14233200252056122,0.12340416014194489,0.3436357080936432,0.05404811352491379
sad,0.6024255156517029,0.32288414239883423,0.18629884719848633,0.2906644642353058,0.08986060321331024,0.0,0.3812030851840973,0.23127222061157227,1.0,0.10126984119415283,0.5718871355056763,0.41940927505493164,0.5781363248825073,1.0,0.5054119229316711,0.5258865356445312,0.17141754925251007,0.06605910509824753,0.5459262728691101,0.3914089500904083
sad,0.3575770854949951,0.15076525509357452,0.4333650767803192,0.2767168879508972,0.3855006992816925,0.0,0.4353081285953522,0.8099753260612488,0.0,0.4944159984588623,0.4302358627319336,0.5757787227630615,0.6106738448143005,0.0,0.46999362111091614,0.6951010227203369,0.002897266997024417,0.0957982987165451,0.4156372845172882,0.8667731285095215
sad,0.3806670010089874,0.18759380280971527,0.27555760741233826,0.2589923143386841,0.8837215900421143,1.0,0.39466121792793274,0.8184045553207397,0.0,0.9366721510887146,0.6925356388092041,0.7551604509353638,0.5587537288665771,0.0,0.40285640954971313,0.65099036693573,0.08525588363409042,0.14069874584674835,0.2628667950630188,0.22704942524433136
sad,0.4563273787498474,0.2857702374458313,0.4971686899662018,0.4688144624233246,0.057947833091020584,0.0,0.17904415726661682,0.05716036260128021,1.0,0.0909581258893013,0.4193005859851837,0.3955141305923462,0.40433260798454285,0.0,0.7726641893386841,0.6603042483329773,0.052747342735528946,0.09243231266736984,0.5616691708564758,0.08905629068613052
sad,0.7030315399169922,0.6578233242034912,0.34561291337013245,0.4759504199028015,0.14817743003368378,0.0,0.1750391721725464,0.007306301034986973,1.0,0.07547177374362946,0.5685057640075684,0.4045216739177704,0.7239993214607239,0.0,0.605964720249176,0.8418254852294922,0.24751806259155273,0.14450405538082123,0.47473761439323425,0.14128805696964264
sad,0.3972990810871124,0.2961694598197937,0.438678503036499,0.3366015553474426,0.15876111388206482,0.0,0.17147929966449738,0.521999180316925,0.0,0.10494452714920044,0.774707019329071,0.6377293467521667,0.46855974197387695,0.0,0.7562673091888428,0.6275566816329956,0.20461009442806244,0.47812867164611816,0.443352073431015,0.04275594651699066
sad,0.6989279985427856,0.43335285782814026,0.5838649272918701,0.2950826585292816,0.2017468810081482,1.0,0.5395525097846985,0.37111806869506836,0.0,0.2313244640827179,0.5008977055549622,0.5953827500343323,0.44775986671447754,0.0,0.5154514312744141,0.43548834323883057,0.22043323516845703,0.17190700769424438,0.12204138189554214,0.9563567042350769
sad,0.3959302604198456,0.08769624680280685,0.19300617277622223,0.5277095437049866,0.0693993791937828,1.0,0.08488564938306808,0.0027459056582301855,1.0,0.01696687936782837,0.2717737555503845,0.07909799367189407,0.4995005428791046,0.0,0.4670636057853699,0.6220466494560242,0.10520290583372116,0.19087955355644226,0.061957914382219315,0.027933798730373383
sad,0.40698331594467163,0.3316449820995331,0.5124645233154297,0.25843545794487,0.10808884352445602,0.0,0.33523473143577576,0.02992754615843296,1.0,0.041541244834661484,0.2134653627872467,0.6698840260505676,0.42746755480766296,0.0,0.7390232086181641,0.4410250186920166,0.09456310421228409,0.19896215200424194,0.44655147194862366,0.6645205020904541
sad,0.4067094326019287,0.14657601714134216,0.3526577651500702,0.445393830537796,0.12419676035642624,1.0,0.2717447280883789,0.006809872575104237,0.0,0.06856206059455872,0.2998909652233124,0.22884419560432434,0.37088653445243835,0.0,0.5686644911766052,0.3460323214530945,0.9851434826850891,0.2869836688041687,0.1446193903684616,0.3501925766468048
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.40321844816207886,0.30492350459098816,0.23794858157634735,0.32373037934303284,0.17630712687969208,0.0,0.15875205397605896,0.0027460677083581686,0.0,0.2518008053302765,0.5595167279243469,0.6566247940063477,0.4758160710334778,0.0,0.42912301421165466,0.6213119626045227,0.49679553508758545,0.23730917274951935,0.16698294878005981,0.7987141609191895
sad,0.5471715927124023,0.6147696375846863,0.15625986456871033,0.3648027181625366,0.532723605632782,1.0,0.43295711278915405,0.026156257838010788,1.0,0.42022204399108887,0.4049220383167267,0.4364266097545624,0.41061869263648987,0.0,0.25068408250808716,0.495003342628479,0.5193729400634766,0.2669834792613983,0.1387496441602707,0.8959965109825134
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.4290640950202942,0.28547024726867676,0.7617479562759399,0.23499315977096558,0.22535380721092224,1.0,0.44545289874076843,0.05952583998441696,1.0,0.09128500521183014,0.41295722126960754,0.7538252472877502,0.38225021958351135,1.0,0.7897886037826538,0.08046718686819077,0.9969417452812195,0.5606043934822083,0.1114693284034729,0.46755948662757874
sad,0.273179829120636,0.21826985478401184,0.4398943781852722,0.36258795857429504,0.07237163186073303,0.0,0.2183149755001068,0.011398199014365673,0.0,0.047838177531957626,0.16752919554710388,0.41082268953323364,0.3974871337413788,0.0,0.6660374402999878,0.33920228481292725,0.0051031410694122314,0.3906805217266083,0.5673370361328125,0.06648872047662735
sad,0.6966679692268372,0.4687306582927704,0.2346678227186203,0.41074085235595703,0.5192244648933411,1.0,0.25895780324935913,0.7336514592170715,1.0,0.45649248361587524,0.23190441727638245,0.33540576696395874,0.295087605714798,1.0,0.6370009183883667,0.04173765704035759,0.9996345043182373,0.3839794099330902,0.03197510913014412,0.12445202469825745
sad,0.49514132738113403,0.2817058563232422,0.69294673204422,0.43186473846435547,0.05271492525935173,0.0,0.1356961578130722,0.0018920350121334195,1.0,0.06199389323592186,0.4497618079185486,0.3870534896850586,0.4108872413635254,0.0,0.6488114595413208,0.5405102968215942,0.3944339156150818,0.18115052580833435,0.31885284185409546,0.042973048985004425
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.3556126654148102,0.21364694833755493,0.3669290244579315,0.23720726370811462,0.1230807676911354,0.0,0.4595499336719513,0.03471505641937256,1.0,0.051950085908174515,0.42670300602912903,0.593772292137146,0.39506399631500244,0.0,0.5519278645515442,0.43672406673431396,0.30102789402008057,0.09492258727550507,0.5542182922363281,0.7956868410110474
sad,0.28694212436676025,0.11397936940193176,0.18423736095428467,0.34581249952316284,0.09035301953554153,0.0,0.11896989494562149,0.01420074887573719,1.0,0.01954423077404499,0.25692927837371826,0.30755019187927246,0.47149786353111267,0.0,0.4659774601459503,0.43363460898399353,0.11567816138267517,0.10812906920909882,0.25726109743118286,0.06590200215578079
sad,0.4993416368961334,0.320492148399353,0.11082860082387924,0.45614078640937805,0.04771142825484276,0.0,0.1570461094379425,0.04571548104286194,1.0,0.08377626538276672,0.2531919777393341,0.6273027658462524,0.46235477924346924,0.0,0.36862799525260925,0.14699766039848328,0.709608793258667,0.21126513183116913,0.44624239206314087,0.07755403220653534
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.5203258991241455,0.4336094260215759,0.6485908627510071,0.39837440848350525,0.09393949061632156,0.0,0.26215729117393494,0.034190740436315536,0.0,0.10902173072099686,0.27403315901756287,0.4559362232685089,0.4397839903831482,0.0,0.5686757564544678,0.528396725654602,0.04094228520989418,0.11840014904737473,0.38514524698257446,0.12004182487726212
sad,0.4367520809173584,0.28095853328704834,0.40148454904556274,0.4850309193134308,0.06160376965999603,0.0,0.1204693540930748,0.03376719728112221,0.0,0.04802479222416878,0.35158851742744446,0.1730722337961197,0.35022491216659546,0.0,0.5541612505912781,0.5248526930809021,0.0015769258607178926,0.08616983890533447,0.3208821713924408,0.05307576805353165
sad,0.3712606132030487,0.27221256494522095,0.6908089518547058,0.2599886655807495,0.8061279654502869,1.0,0.5962576270103455,0.8617865443229675,0.0,0.9161356687545776,0.5490737557411194,0.33347001671791077,0.24608464539051056,1.0,0.43883076310157776,0.026158872991800308,0.9977124929428101,0.46382349729537964,0.13788320124149323,0.6907781362533569
sad,0.30975791811943054,0.37133559584617615,0.4216262400150299,0.4081742465496063,0.11561097949743271,0.0,0.27307936549186707,0.014100044965744019,0.0,0.04841342568397522,0.5693445801734924,0.30518752336502075,0.627338171005249,0.0,0.7409716248512268,0.5390457510948181,0.031111495569348335,0.05096660926938057,0.4479535222053528,0.2057453840970993
sad,0.47505420446395874,0.21158461272716522,0.6240916848182678,0.3771854043006897,0.08819114416837692,0.0,0.20688334107398987,0.0018856109818443656,1.0,0.04504009336233139,0.3757067322731018,0.3876083791255951,0.3714617192745209,0.0,0.42780137062072754,0.48524293303489685,0.19452916085720062,0.19226424396038055,0.5236329436302185,0.079391710460186
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.700912356376648,0.5645323991775513,0.2855395972728729,0.7217849493026733,0.04814263805747032,0.0,0.11796189099550247,0.0007631221087649465,1.0,0.025865599513053894,0.3864043354988098,0.2118941992521286,0.5260862708091736,0.0,0.6165693998336792,0.6544026136398315,0.009384837932884693,0.06808963418006897,0.2562982141971588,0.055618464946746826
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.2704356908798218,0.21961472928524017,0.7691425681114197,0.36048460006713867,0.04909751936793327,0.0,0.14684030413627625,0.03983404487371445,1.0,0.017117001116275787,0.16716986894607544,0.20426011085510254,0.3714734613895416,0.0,0.6262335777282715,0.2799108624458313,0.16463284194469452,0.16148747503757477,0.18169063329696655,0.05165380239486694
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.33030274510383606,0.1543322503566742,0.4875256419181824,0.32158976793289185,0.10341520607471466,0.0,0.2382422834634781,0.04596388712525368,0.0,0.06232748180627823,0.6593055725097656,0.6619625091552734,0.5778889060020447,0.0,0.7506676316261292,0.6362755298614502,0.1284690648317337,0.10599348694086075,0.27041494846343994,0.4313364028930664
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6373556852340698,0.41943517327308655,0.31230372190475464,0.5540015697479248,0.053415291011333466,0.0,0.15871600806713104,0.00022537271433975548,1.0,0.03256337344646454,0.4495493173599243,0.1651659905910492,0.47402945160865784,0.0,0.5538312196731567,0.3945790231227875,0.12546904385089874,0.254584938287735,0.1892775297164917,0.09575719386339188
sad,0.3270656168460846,0.18619653582572937,0.8295162320137024,0.3124852776527405,0.7378998398780823,1.0,0.7386837601661682,0.9494585990905762,0.0,0.5260756015777588,0.5186147689819336,0.6346392035484314,0.27931031584739685,1.0,0.6301422715187073,0.035742443054914474,0.9999403953552246,0.7660021185874939,0.03274349495768547,0.9157127141952515
sad,0.3361973166465759,0.37947380542755127,0.47998717427253723,0.2643248736858368,0.6554241180419922,1.0,0.5042202472686768,0.8654270768165588,1.0,0.8708450198173523,0.6092106699943542,0.11527467519044876,0.31383752822875977,1.0,0.3834477961063385,0.03696629777550697,0.9943787455558777,0.6015169024467468,0.056321948766708374,0.8256436586380005
sad,0.405765175819397,0.2617519795894623,0.13235503435134888,0.5777129530906677,0.05927209556102753,0.0,0.09605255722999573,0.0027298007626086473,0.0,0.03359662741422653,0.32478129863739014,0.4346308410167694,0.5700088143348694,0.0,0.5770350694656372,0.722321093082428,0.016900131478905678,0.2073589414358139,0.3852003514766693,0.03419119492173195
sad,0.4172928035259247,0.22013463079929352,0.3734629452228546,0.4290083646774292,0.05584779009222984,1.0,0.0952034443616867,0.002851197263225913,1.0,0.020600885152816772,0.17706771194934845,0.04530942067503929,0.44064682722091675,0.0,0.23724383115768433,0.4055975675582886,0.051075734198093414,0.057242050766944885,0.13594520092010498,0.03826049715280533
sad,0.5350015163421631,0.15872915089130402,0.5993599891662598,0.2823484241962433,0.3063196539878845,1.0,0.4862551987171173,0.023149533197283745,0.0,0.1430404782295227,0.669306755065918,0.4215341806411743,0.5242453813552856,1.0,0.4822881817817688,0.5798903703689575,0.5825726985931396,0.23253466188907623,0.25504764914512634,0.8866605162620544
sad,0.5466114282608032,0.3731384873390198,0.2463168501853943,0.26637333631515503,0.1658593714237213,1.0,0.31317371129989624,0.051553595811128616,1.0,0.21976666152477264,0.2425750494003296,0.5821642875671387,0.4934718608856201,0.0,0.3963911831378937,0.2502474784851074,0.7725505232810974,0.43635421991348267,0.22422736883163452,0.8009921312332153
sad,0.25568297505378723,0.10809818655252457,0.3937515616416931,0.3723999261856079,0.06382066756486893,0.0,0.13026121258735657,0.05637568235397339,0.0,0.05431005731225014,0.21758918464183807,0.17780348658561707,0.5376248359680176,0.0,0.6602883338928223,0.316049724817276,0.004978148732334375,0.09703061729669571,0.16647042334079742,0.052659790962934494
sad,0.42663082480430603,0.36922651529312134,0.38751915097236633,0.6941283941268921,0.05710403248667717,0.0,0.11919881403446198,0.035641640424728394,0.0,0.01805976592004299,0.31338486075401306,0.4559718370437622,0.2815699577331543,0.0,0.7080670595169067,0.4884796440601349,0.32810401916503906,0.07847516238689423,0.23306263983249664,0.08362060785293579
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6465438604354858,0.41960516571998596,0.19982941448688507,0.3862277567386627,0.24590083956718445,0.0,0.44267070293426514,0.5535926818847656,0.0,0.16611681878566742,0.18921583890914917,0.14509247243404388,0.5431382060050964,0.0,0.18150103092193604,0.5085701942443848,0.45005863904953003,0.09405350685119629,0.12091567367315292,0.7941163778305054
sad,0.43462300300598145,0.34015265107154846,0.36036553978919983,0.2587537467479706,0.1980261504650116,0.0,0.3583051264286041,0.1346532553434372,0.0,0.1508645862340927,0.5311200022697449,0.5021846294403076,0.43501850962638855,1.0,0.7219235301017761,0.44784852862358093,0.1217774823307991,0.16558854281902313,0.500801682472229,0.807552695274353
sad,0.298613965511322,0.09886161237955093,0.5146268010139465,0.5718133449554443,0.0832020714879036,0.0,0.1859263777732849,0.047516971826553345,1.0,0.07789231836795807,0.4720034599304199,0.4226538836956024,0.418496310710907,0.0,0.7015714049339294,0.6147975921630859,0.024935994297266006,0.07412967085838318,0.5325812101364136,0.040811747312545776
sad,0.302333265542984,0.08128656446933746,0.42106708884239197,0.41389310359954834,0.04424954950809479,0.0,0.12497864663600922,0.24749375879764557,0.0,0.028788845986127853,0.3319176435470581,0.30589860677719116,0.5133840441703796,0.0,0.5907377004623413,0.5312293171882629,0.09892567247152328,0.10919493436813354,0.12229534983634949,0.04558665677905083
sad,0.30715176463127136,0.2315433919429779,0.5758757591247559,0.44529056549072266,0.06155512109398842,0.0,0.1622587889432907,0.003391584847122431,1.0,0.031205665320158005,0.32849588990211487,0.4350859820842743,0.5291561484336853,0.0,0.5768492221832275,0.5944111347198486,0.2909660339355469,0.2025095820426941,0.4747680425643921,0.06483517587184906
sad,0.3866250216960907,0.19513700902462006,0.2841963469982147,0.383959025144577,0.21406076848506927,0.0,0.27442702651023865,0.0003458141873124987,1.0,0.07778827846050262,0.3473568558692932,0.04623020812869072,0.35773059725761414,1.0,0.4987354278564453,0.4458470940589905,0.91329425573349,0.09728936105966568,0.05480106174945831,0.7772306203842163
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.4973551034927368,0.5067567825317383,0.18756374716758728,0.39241379499435425,0.11878062784671783,0.0,0.2651689350605011,0.05980006605386734,0.0,0.10737083107233047,0.549569845199585,0.3525600731372833,0.4507189095020294,0.0,0.43162915110588074,0.3583380877971649,0.5650282502174377,0.22058911621570587,0.5570862293243408,0.6933020353317261
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
sad,0.37434449791908264,0.4067555069923401,0.3845599591732025,0.408436119556427,0.06111986190080643,0.0,0.11057650297880173,0.01050347276031971,1.0,0.031160403043031693,0.5073195695877075,0.5229918360710144,0.4424334466457367,0.0,0.6257715821266174,0.5235269069671631,0.07544853538274765,0.07490157335996628,0.6020376086235046,0.05965234711766243
sad,0.39737918972969055,0.21894066035747528,0.21225383877754211,0.3222891688346863,0.16267989575862885,0.0,0.2571260631084442,0.001205553999170661,0.0,0.07839607447385788,0.3171879053115845,0.20658953487873077,0.5033817887306213,0.0,0.642767608165741,0.487875759601593,0.03301253914833069,0.14582188427448273,0.4503818154335022,0.8210853934288025
sad,0.2681144177913666,0.18790945410728455,0.8840517401695251,0.2381776124238968,0.6917819976806641,0.0,0.7640369534492493,0.3132662773132324,1.0,0.6536049842834473,0.7302526831626892,0.3983997404575348,0.38603338599205017,1.0,0.6808873414993286,0.3488210141658783,0.973524808883667,0.2453189194202423,0.30973169207572937,0.6856625080108643
