emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
neutral,0.4019227921962738,0.24407890439033508,0.45399150252342224,0.442303866147995,0.7438086867332458,1.0,0.19558611512184143,0.03670016676187515,0.0,0.7562476992607117,0.8141972422599792,0.5219032168388367,0.5149710178375244,1.0,0.5144424438476562,0.5464151501655579,0.6472120881080627,0.17942842841148376,0.19450238347053528,0.0747213214635849
neutral,0.48715102672576904,0.5403446555137634,0.2649245858192444,0.48207566142082214,0.400889128446579,0.0,0.15491952002048492,0.34038838744163513,1.0,0.4842704236507416,0.6697314977645874,0.20043866336345673,0.4363625645637512,1.0,0.5372581481933594,0.3437902331352234,0.9967349171638489,0.5670428276062012,0.6909289956092834,0.06417448073625565
neutral,0.5819209218025208,0.3162665367126465,0.7831941843032837,0.517244815826416,0.14598965644836426,0.0,0.21480755507946014,0.04773949459195137,0.0,0.04640147089958191,0.40301549434661865,0.5682627558708191,0.5065043568611145,0.0,0.7780868411064148,0.3708062767982483,0.10487108677625656,0.16399259865283966,0.05285393074154854,0.07489296048879623
neutral,0.516593873500824,0.4537324011325836,0.1854540854692459,0.6514362096786499,0.08365155756473541,0.0,0.16453683376312256,0.02497953735291958,0.0,0.08346889913082123,0.5362412929534912,0.5519000291824341,0.4121139645576477,0.0,0.5430997610092163,0.0671422928571701,0.8297015428543091,0.2359035611152649,0.04534120857715607,0.059010088443756104
neutral,0.662578821182251,0.5566986203193665,0.4501890242099762,0.3393823206424713,0.06328750401735306,0.0,0.20888124406337738,0.036044541746377945,1.0,0.047786835581064224,0.21334409713745117,0.49298399686813354,0.4310753345489502,0.0,0.45485639572143555,0.3001975417137146,0.02083590254187584,0.08227606862783432,0.07707677781581879,0.5575634241104126
neutral,0.46210986375808716,0.38027089834213257,0.4466933310031891,0.3398662805557251,0.16953913867473602,0.0,0.39636245369911194,0.0559808574616909,0.0,0.13107575476169586,0.2443743795156479,0.1312168687582016,0.5801743865013123,0.0,0.4575628638267517,0.7097783088684082,0.0405900664627552,0.13515092432498932,0.6284780502319336,0.1683071106672287
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.3922806978225708,0.20592676103115082,0.34826362133026123,0.43113937973976135,0.06626348942518234,0.0,0.10560980439186096,0.016997510567307472,0.0,0.03229294344782829,0.39608627557754517,0.14878356456756592,0.5068122744560242,0.0,0.6595330238342285,0.5235916972160339,0.7209859490394592,0.11610964685678482,0.8980490565299988,0.04067116975784302
neutral,0.4935337007045746,0.2618326246738434,0.3968386948108673,0.45588168501853943,0.20345544815063477,0.0,0.18947719037532806,0.03301979973912239,0.0,0.25519996881484985,0.33600175380706787,0.29803094267845154,0.4535369277000427,1.0,0.7855000495910645,0.5208581686019897,0.014252292923629284,0.21105030179023743,0.30854132771492004,0.17453478276729584
neutral,0.8113674521446228,0.5849628448486328,0.13345563411712646,0.3926762044429779,0.33369341492652893,0.0,0.3576912581920624,0.42962875962257385,0.0,0.4525933563709259,0.4903925657272339,0.09944253414869308,0.35861876606941223,0.0,0.5615909695625305,0.6035818457603455,0.32577842473983765,0.2487071305513382,0.39347100257873535,0.4552268981933594
neutral,0.19889548420906067,0.1197785884141922,0.28533631563186646,0.2937760651111603,0.14907918870449066,0.0,0.3851460814476013,0.2217710316181183,1.0,0.2513083517551422,0.5692412853240967,0.28395238518714905,0.3771976828575134,0.0,0.6239287853240967,0.5689897537231445,0.1175379753112793,0.18589112162590027,0.7915512323379517,0.24479232728481293
neutral,0.4059433341026306,0.25254151225090027,0.5510075092315674,0.6954285502433777,0.044296521693468094,0.0,0.12353122234344482,0.10075652599334717,0.0,0.041696034371852875,0.36928078532218933,0.35128432512283325,0.4936642050743103,0.0,0.5901021957397461,0.3899463713169098,0.032699745148420334,0.07928495854139328,0.3265991508960724,0.0591433122754097
neutral,0.6560440063476562,0.35725605487823486,0.3938789963722229,0.47560515999794006,0.10729585587978363,0.0,0.20422294735908508,0.01549022551625967,1.0,0.07168956100940704,0.41783642768859863,0.469459593296051,0.3817507028579712,0.0,0.42670339345932007,0.5090631246566772,0.9179080128669739,0.232772558927536,0.21516665816307068,0.12893494963645935
neutral,0.37599849700927734,0.45127367973327637,0.3822356164455414,0.36301788687705994,0.25413778424263,1.0,0.14744654297828674,0.1933334618806839,0.0,0.20409883558750153,0.7414539456367493,0.33303219079971313,0.4194090962409973,1.0,0.7846776247024536,0.03409798443317413,0.9991287589073181,0.8420650959014893,0.22308075428009033,0.04272981360554695
neutral,0.16128826141357422,0.08802346885204315,0.2755277752876282,0.4567777216434479,0.07778246700763702,0.0,0.12940995395183563,0.06167937442660332,1.0,0.1463899165391922,0.6748257279396057,0.5993781089782715,0.5636555552482605,0.0,0.4608401656150818,0.75630784034729,0.2108716368675232,0.22327959537506104,0.2458135038614273,0.08426861464977264
neutral,0.3547493517398834,0.2837997078895569,0.4452976584434509,0.398349404335022,0.05296679958701134,0.0,0.1350671350955963,0.0066058761440217495,1.0,0.02672422304749489,0.197798490524292,0.3589075207710266,0.442250519990921,0.0,0.6122984886169434,0.40292975306510925,0.276295006275177,0.294272243976593,0.5758635401725769,0.06306218355894089
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.4399401545524597,0.4677251875400543,0.3557579517364502,0.3562879264354706,0.07427232712507248,0.0,0.11388293653726578,0.006596955005079508,0.0,0.08070533722639084,0.5116621851921082,0.3444328308105469,0.471722811460495,0.0,0.7376160025596619,0.534451961517334,0.29771360754966736,0.24294722080230713,0.0718548595905304,0.06700249016284943
neutral,0.6463821530342102,0.1113724634051323,0.32358673214912415,0.37881436944007874,0.08735295385122299,0.0,0.2096179723739624,0.30396535992622375,1.0,0.03267967328429222,0.4539692997932434,0.2553401291370392,0.44568511843681335,0.0,0.6405354738235474,0.34394094347953796,0.3487081825733185,0.18330369889736176,0.1932588815689087,0.027322066947817802
neutral,0.42043137550354004,0.21876220405101776,0.19877153635025024,0.4051375389099121,0.08568324148654938,1.0,0.11991734802722931,0.012455570511519909,1.0,0.028667829930782318,0.31621745228767395,0.49720871448516846,0.5778712630271912,0.0,0.4570610523223877,0.6568880677223206,0.0059580146335065365,0.06424009054899216,0.42896342277526855,0.04935137927532196
neutral,0.33382734656333923,0.18536919355392456,0.3309212028980255,0.44534537196159363,0.06395658105611801,0.0,0.12184778600931168,0.07981467992067337,0.0,0.05804919824004173,0.2010888159275055,0.23088060319423676,0.3326897919178009,0.0,0.42467087507247925,0.4844941794872284,0.009062536060810089,0.07782939076423645,0.3752889931201935,0.04102039709687233
neutral,0.7110795378684998,0.5944547057151794,0.44478675723075867,0.3633972406387329,0.18355301022529602,0.0,0.3597171902656555,0.2069910168647766,1.0,0.1092691645026207,0.2980823814868927,0.6041385531425476,0.5620914101600647,0.0,0.4192567467689514,0.3620508015155792,0.1622968167066574,0.28772059082984924,0.07384581863880157,0.2581270635128021
neutral,0.4311390519142151,0.22917769849300385,0.444309264421463,0.337520569562912,0.09659251570701599,0.0,0.15771104395389557,0.01403510570526123,1.0,0.04587676003575325,0.6373920440673828,0.28243720531463623,0.3260362148284912,0.0,0.6195976734161377,0.45554202795028687,0.10411892831325531,0.24827951192855835,0.31470751762390137,0.05851363390684128
neutral,0.6329222321510315,0.7194215655326843,0.25756779313087463,0.37760111689567566,0.17406247556209564,0.0,0.37775957584381104,0.007890595123171806,1.0,0.07683544605970383,0.3771000802516937,0.2835410535335541,0.6671618223190308,1.0,0.5066221356391907,0.3417927622795105,0.7358079552650452,0.3882059156894684,0.412946492433548,0.9066020846366882
neutral,0.7836552858352661,0.6188491582870483,0.19009169936180115,0.359596848487854,0.5166091322898865,0.0,0.2975728511810303,0.5641124844551086,1.0,0.48933371901512146,0.40025994181632996,0.3624030351638794,0.5722754597663879,0.0,0.3719971776008606,0.420285165309906,0.23738804459571838,0.16132712364196777,0.33737021684646606,0.7252007126808167
neutral,0.30237850546836853,0.2902138829231262,0.2527950406074524,0.47612348198890686,0.11628914624452591,0.0,0.15774790942668915,0.48548510670661926,1.0,0.11877169460058212,0.22372494637966156,0.20755505561828613,0.523371160030365,0.0,0.22685186564922333,0.5177199244499207,0.6756914258003235,0.19538047909736633,0.3951996862888336,0.053927525877952576
neutral,0.28504887223243713,0.14194883406162262,0.3351590931415558,0.3355421721935272,0.1855047345161438,0.0,0.16496047377586365,0.4002339839935303,0.0,0.13929878175258636,0.5570368766784668,0.19523492455482483,0.3491927683353424,0.0,0.414336621761322,0.6964247226715088,0.003973271697759628,0.05506765842437744,0.05450112745165825,0.0508190393447876
neutral,0.580216109752655,0.2741868197917938,0.5534961819648743,0.42764124274253845,0.05703115090727806,0.0,0.14363841712474823,0.0016339560970664024,1.0,0.015306549146771431,0.15285806357860565,0.15432022511959076,0.4066738486289978,0.0,0.6478549838066101,0.29733920097351074,0.014308656565845013,0.21932755410671234,0.1664775013923645,0.06882677227258682
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.45909571647644043,0.4303041994571686,0.24849863350391388,0.28163987398147583,0.7286666035652161,1.0,0.418113648891449,0.8131183385848999,1.0,0.9429694414138794,0.7073326706886292,0.25286173820495605,0.19627144932746887,1.0,0.34062421321868896,0.0290583036839962,0.982185423374176,0.1472025215625763,0.2705487906932831,0.27185553312301636
neutral,0.48639389872550964,0.41040968894958496,0.2941678464412689,0.4241831302642822,0.05657103285193443,0.0,0.07626603543758392,0.00038459664210677147,0.0,0.016665445640683174,0.2096564918756485,0.24109186232089996,0.3927096426486969,0.0,0.6833948493003845,0.3832438886165619,0.021239599213004112,0.25159791111946106,0.23444373905658722,0.04983212798833847
neutral,0.3453173041343689,0.2836831212043762,0.20663565397262573,0.2827368676662445,0.2697880268096924,1.0,0.35253387689590454,0.8581744432449341,0.0,0.05243644490838051,0.3179372251033783,0.11147758364677429,0.483936071395874,0.0,0.262482225894928,0.34903162717819214,0.16240356862545013,0.11610536277294159,0.8395081162452698,0.3619900941848755
neutral,0.2582424581050873,0.30204343795776367,0.10547073185443878,0.36427539587020874,0.12403388321399689,0.0,0.2939147651195526,0.45416346192359924,1.0,0.08444322645664215,0.1190885379910469,0.23104922473430634,0.4547959268093109,0.0,0.2294398695230484,0.4814757704734802,0.3936244547367096,0.15537191927433014,0.04584771767258644,0.3854132890701294
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.4743393659591675,0.11425372213125229,0.5775246024131775,0.27130797505378723,0.12386016547679901,0.0,0.2467925250530243,0.05470644310116768,1.0,0.051443297415971756,0.2910040020942688,0.16116005182266235,0.44486939907073975,0.0,0.3077041208744049,0.5558885335922241,0.07801148295402527,0.13967488706111908,0.3600929379463196,0.276018887758255
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.4036816358566284,0.1882941722869873,0.31743213534355164,0.6967735290527344,0.04659561067819595,0.0,0.14767403900623322,0.02159545011818409,0.0,0.0391262024641037,0.28218621015548706,0.23470845818519592,0.46861720085144043,0.0,0.5210237503051758,0.4593016505241394,0.009112711064517498,0.02212425135076046,0.517242431640625,0.0738145038485527
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.2893173396587372,0.09690497815608978,0.19026148319244385,0.5552676916122437,0.10066404938697815,0.0,0.13827596604824066,0.7896862626075745,1.0,0.037553902715444565,0.6331552863121033,0.6900084018707275,0.35151079297065735,0.0,0.5252569913864136,0.5574049353599548,0.16662433743476868,0.19221678376197815,0.24779652059078217,0.059275273233652115
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.3080160915851593,0.2085205465555191,0.4040035605430603,0.35348764061927795,0.07695021480321884,0.0,0.1952788084745407,0.755840539932251,0.0,0.1318078637123108,0.22925762832164764,0.37120744585990906,0.33988577127456665,0.0,0.51670902967453,0.5221203565597534,0.01599680259823799,0.07215850055217743,0.48266512155532837,0.18437126278877258
neutral,0.4969719350337982,0.1460830271244049,0.3852611780166626,0.38636788725852966,0.7330742478370667,0.0,0.39894166588783264,0.3359537720680237,1.0,0.8615753054618835,0.606782853603363,0.12240659445524216,0.32073771953582764,1.0,0.44084084033966064,0.19238731265068054,0.9921345710754395,0.38140639662742615,0.05331145599484444,0.04015149921178818
neutral,0.32919204235076904,0.10233722627162933,0.5759278535842896,0.3666251599788666,0.06615648418664932,0.0,0.10805797576904297,0.1831187754869461,0.0,0.05682677775621414,0.3492926359176636,0.20708873867988586,0.40120431780815125,0.0,0.4493134319782257,0.445833683013916,0.12543737888336182,0.24078847467899323,0.19059963524341583,0.029614249244332314
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.218822181224823,0.32433679699897766,0.16366438567638397,0.4155910909175873,0.044331274926662445,0.0,0.1555582880973816,0.00032385054510086775,1.0,0.043676815927028656,0.4915923774242401,0.44098782539367676,0.46390533447265625,0.0,0.45403021574020386,0.23226682841777802,0.06410811841487885,0.08121373504400253,0.5837984681129456,0.06157795339822769
neutral,0.41237232089042664,0.3585171103477478,0.2325953245162964,0.5554686188697815,0.1334822028875351,1.0,0.23060299456119537,0.01038457453250885,0.0,0.0392104908823967,0.2684171795845032,0.5081503987312317,0.40498867630958557,0.0,0.5067387819290161,0.5136709213256836,0.08495119959115982,0.11644908040761948,0.06575893610715866,0.06868061423301697
neutral,0.4678826928138733,0.1817602813243866,0.5495155453681946,0.4046832323074341,0.12795647978782654,0.0,0.16625972092151642,0.4115947186946869,0.0,0.05873516574501991,0.35184982419013977,0.14399190247058868,0.3393830358982086,0.0,0.4543963372707367,0.38201314210891724,0.6546477675437927,0.06607313454151154,0.1374453604221344,0.0665861964225769
neutral,0.3613259494304657,0.18695992231369019,0.1988018900156021,0.5477119088172913,0.2523423433303833,0.0,0.2220531404018402,0.005114726256579161,0.0,0.27399715781211853,0.31315281987190247,0.49266737699508667,0.31380748748779297,1.0,0.1821632832288742,0.08449199795722961,0.9644972681999207,0.3137701153755188,0.07568498700857162,0.05982821062207222
neutral,0.3108421862125397,0.18037134408950806,0.5285723805427551,0.3899158835411072,0.051494382321834564,0.0,0.12572462856769562,0.3471955358982086,1.0,0.021106643602252007,0.412715882062912,0.6102985143661499,0.2969626188278198,0.0,0.7005391716957092,0.8275076150894165,0.5419002175331116,0.23290979862213135,0.3247162699699402,0.044638484716415405
neutral,0.38518887758255005,0.20636072754859924,0.7581804394721985,0.24972528219223022,0.16334426403045654,0.0,0.47015494108200073,0.1407373994588852,1.0,0.060363732278347015,0.7749562859535217,0.884624183177948,0.5794669389724731,0.0,0.8516359925270081,0.7554808855056763,0.009069339372217655,0.12382930517196655,0.6958390474319458,0.8728773593902588
neutral,0.7453252673149109,0.43357956409454346,0.3261311650276184,0.4041749835014343,0.058053962886333466,0.0,0.13434845209121704,0.18846115469932556,0.0,0.0605277381837368,0.4268726706504822,0.5932304263114929,0.5674058794975281,0.0,0.8632077574729919,0.7590517401695251,0.028116675093770027,0.19083520770072937,0.1612471640110016,0.08863476663827896
neutral,0.3904946744441986,0.3353559970855713,0.36093243956565857,0.44723519682884216,0.059207770973443985,0.0,0.11135870218276978,0.16373127698898315,0.0,0.02245728299021721,0.23271895945072174,0.29388701915740967,0.5274554491043091,0.0,0.3907461166381836,0.48387110233306885,0.16135156154632568,0.07437221705913544,0.36740007996559143,0.04639517515897751
neutral,0.3554428517818451,0.3133086860179901,0.41289961338043213,0.3953872323036194,0.35781726241111755,1.0,0.2291349321603775,0.02532139979302883,1.0,0.346216082572937,0.3348062336444855,0.3411206901073456,0.4595273733139038,1.0,0.6732214093208313,0.18217162787914276,0.8735787272453308,0.08882994204759598,0.06833231449127197,0.1455250233411789
neutral,0.33257821202278137,0.22614799439907074,0.21332691609859467,0.3336018919944763,0.706078290939331,1.0,0.437071293592453,0.995537281036377,0.0,0.9821904897689819,0.6735394597053528,0.18699342012405396,0.3913513422012329,1.0,0.6608874797821045,0.08049832284450531,0.9969017505645752,0.7727550864219666,0.21211877465248108,0.12719297409057617
neutral,0.46784037351608276,0.4062621295452118,0.21733775734901428,0.45517611503601074,0.22437217831611633,0.0,0.20950102806091309,0.23181872069835663,0.0,0.5247204899787903,0.5369082093238831,0.4366925060749054,0.4022531509399414,1.0,0.5603905916213989,0.08073253184556961,0.9578512907028198,0.34241196513175964,0.2195519655942917,0.1986849159002304
neutral,0.28054937720298767,0.2162899225950241,0.5911281108856201,0.2645634412765503,0.18680572509765625,0.0,0.3090008497238159,0.3378381133079529,1.0,0.10030833631753922,0.4130775034427643,0.2574809789657593,0.3456336259841919,0.0,0.47558876872062683,0.3900333642959595,0.08068288117647171,0.08887402713298798,0.18324071168899536,0.16344736516475677
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.46528124809265137,0.4869723916053772,0.7980197668075562,0.3623218536376953,0.07820187509059906,0.0,0.16732585430145264,0.03826230391860008,1.0,0.09965015947818756,0.598773181438446,0.19989407062530518,0.462600976228714,0.0,0.4966751039028168,0.6414855718612671,0.02982921525835991,0.1691531389951706,0.29876118898391724,0.04290948808193207
neutral,0.34048622846603394,0.1507093757390976,0.16245511174201965,0.39583659172058105,0.07860133051872253,0.0,0.15045715868473053,0.1751299798488617,1.0,0.06071202829480171,0.2995799481868744,0.5879995822906494,0.5464150309562683,0.0,0.6153718829154968,0.5251049995422363,0.2565811276435852,0.06405335664749146,0.0870116725564003,0.0382072739303112
neutral,0.10800828039646149,0.16883239150047302,0.17715537548065186,0.29059600830078125,0.25611361861228943,0.0,0.2925020456314087,0.12554003298282623,0.0,0.5803530216217041,0.5773839950561523,0.4490838646888733,0.34967517852783203,0.0,0.17113953828811646,0.27007418870925903,0.04248211160302162,0.26009413599967957,0.08565490692853928,0.052644290030002594
neutral,0.1975211203098297,0.1034294068813324,0.6505280137062073,0.39921221137046814,0.06983254849910736,0.0,0.11760014295578003,0.09034111350774765,0.0,0.12425325810909271,0.5132114291191101,0.2716866433620453,0.3218342959880829,0.0,0.7692073583602905,0.5164393186569214,0.5823891162872314,0.08699983358383179,0.830170750617981,0.04562176391482353
neutral,0.38022851943969727,0.24465319514274597,0.3349132239818573,0.5340406894683838,0.09676537662744522,0.0,0.12010626494884491,0.0027402641717344522,0.0,0.044210031628608704,0.5505564212799072,0.18923120200634003,0.456124871969223,0.0,0.4366837739944458,0.4559645652770996,0.005852514877915382,0.10520043969154358,0.18477298319339752,0.05013342946767807
neutral,0.4195253849029541,0.22512215375900269,0.3373791575431824,0.6385940909385681,0.057859599590301514,0.0,0.08650468289852142,0.011882785707712173,0.0,0.01902097277343273,0.2885076701641083,0.6132335662841797,0.39170870184898376,0.0,0.4841638207435608,0.17428284883499146,0.04855288937687874,0.06929368525743484,0.38991039991378784,0.09678211063146591
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.4921727478504181,0.46084827184677124,0.14396452903747559,0.7219253778457642,0.043542008846998215,0.0,0.11737483739852905,0.005113767925649881,0.0,0.0341014489531517,0.1638513207435608,0.2391670197248459,0.3901955783367157,0.0,0.4944647252559662,0.510183572769165,0.16814488172531128,0.14999139308929443,0.06779859215021133,0.07228663563728333
neutral,0.6072656512260437,0.322317898273468,0.16195684671401978,0.7182618975639343,0.07506276667118073,0.0,0.12757697701454163,0.00870539527386427,1.0,0.04019743949174881,0.373367041349411,0.16909296810626984,0.37499505281448364,0.0,0.4789026975631714,0.27298232913017273,0.891495406627655,0.1933950036764145,0.013979398645460606,0.03797498345375061
neutral,0.6540786623954773,0.4234250783920288,0.6770166158676147,0.32133740186691284,0.09158480167388916,0.0,0.16756035387516022,0.002608030568808317,1.0,0.01328953541815281,0.20831076800823212,0.4797334671020508,0.5703049302101135,0.0,0.6010414361953735,0.5393126010894775,0.07634103298187256,0.26733478903770447,0.12501566112041473,0.6654552817344666
neutral,0.3790948987007141,0.18878322839736938,0.18413065373897552,0.34873706102371216,0.24884609878063202,1.0,0.33308252692222595,0.3061397671699524,0.0,0.17871540784835815,0.31621071696281433,0.45220017433166504,0.44580963253974915,0.0,0.3915347158908844,0.40806058049201965,0.10712609440088272,0.11108537763357162,0.22596706449985504,0.3341480493545532
neutral,0.6048948764801025,0.503359317779541,0.26282045245170593,0.3797266483306885,0.22259515523910522,0.0,0.395271360874176,0.9541139602661133,0.0,0.3069975972175598,0.5017455220222473,0.6288343667984009,0.47252559661865234,0.0,0.44548502564430237,0.6470791101455688,0.5267398953437805,0.3155262768268585,0.07674496620893478,0.17481979727745056
neutral,0.267916738986969,0.08667692542076111,0.8947814106941223,0.34307432174682617,0.0828842744231224,0.0,0.15559688210487366,0.06339504569768906,0.0,0.029995301738381386,0.2071276754140854,0.21359503269195557,0.31582123041152954,0.0,0.4233541190624237,0.3867058753967285,0.05001075193285942,0.10030920058488846,0.5334434509277344,0.04928622022271156
neutral,0.43932515382766724,0.3554513454437256,0.3712039589881897,0.46516865491867065,0.16660115122795105,0.0,0.16326329112052917,0.037268511950969696,0.0,0.2807479500770569,0.3229263126850128,0.3503485918045044,0.4609644114971161,0.0,0.6603423953056335,0.4711809456348419,0.08860199898481369,0.17040231823921204,0.07628589123487473,0.03346434608101845
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.2808699905872345,0.20359563827514648,0.37006160616874695,0.6682577133178711,0.04872388020157814,0.0,0.11394315212965012,0.0025991201400756836,0.0,0.07425878196954727,0.42130860686302185,0.21272729337215424,0.35621675848960876,0.0,0.7401844263076782,0.4475420415401459,0.005140891298651695,0.04748816788196564,0.15947064757347107,0.050972629338502884
neutral,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
neutral,0.27610263228416443,0.3747040331363678,0.12177535146474838,0.4858205020427704,0.13546694815158844,0.0,0.18622787296772003,0.009939510375261307,1.0,0.15476447343826294,0.20092184841632843,0.321624219417572,0.3497124910354614,0.0,0.33496323227882385,0.22546972334384918,0.34370073676109314,0.12301085144281387,0.6409907937049866,0.04691002517938614
neutral,0.4457915723323822,0.16853412985801697,0.2752487361431122,0.2724391222000122,0.06787216663360596,0.0,0.18377362191677094,0.0922849178314209,0.0,0.021053845062851906,0.16966111958026886,0.13819602131843567,0.4946824908256531,0.0,0.5508558750152588,0.25957682728767395,0.31835833191871643,0.16944368183612823,0.27923914790153503,0.2834743857383728
neutral,0.2725612223148346,0.15943332016468048,0.0758090391755104,0.5766313672065735,0.053472213447093964,0.0,0.10168211907148361,0.0022786788176745176,0.0,0.014222800731658936,0.14917251467704773,0.2536441683769226,0.2992975115776062,0.0,0.6547331809997559,0.06610739231109619,0.34347087144851685,0.5912086963653564,0.05259516462683678,0.05389290302991867
neutral,0.18950894474983215,0.12080316990613937,0.5226032137870789,0.24041493237018585,0.3760875165462494,1.0,0.5090784430503845,0.17725422978401184,0.0,0.4439355432987213,0.5302523374557495,0.12381993234157562,0.4896155595779419,0.0,0.2508423626422882,0.4229722023010254,0.005595207680016756,0.10595544427633286,0.3753717541694641,0.5705629587173462
neutral,0.2500883936882019,0.16193880140781403,0.5997599363327026,0.33717092871665955,0.10233234614133835,0.0,0.34179696440696716,0.47763901948928833,0.0,0.028064213693141937,0.1740763634443283,0.5905629992485046,0.3607013523578644,0.0,0.36852070689201355,0.4727284610271454,0.9326721429824829,0.5214083790779114,0.2125146985054016,0.27283263206481934
